L: 2
X: 536
Y: 680
W: 14
H: 12
0;0;34;2;0
1;0;2;2;0
2;0;2;2;0
3;0;2;2;0
4;0;2;2;0
5;0;2;2;0
6;0;2;2;0
7;0;2;2;0
8;0;2;2;0
9;0;0;2;0
10;0;0;2;0
11;0;0;2;0
12;0;0;2;0
13;0;0;2;0
0;1;34;2;0
1;1;2;2;0
2;1;2;2;0
3;1;2;2;0
4;1;2;2;0
5;1;2;2;0
6;1;2;2;0
7;1;2;2;0
8;1;2;2;0
9;1;2;2;0
10;1;0;2;0
11;1;0;2;0
12;1;0;2;0
13;1;0;2;0
0;2;0;2;0
1;2;34;2;0
2;2;34;2;0
3;2;2;2;0
4;2;2;2;0
5;2;2;2;0
6;2;2;2;0
7;2;2;2;0
8;2;2;2;0
9;2;2;2;0
10;2;0;2;0
11;2;0;2;0
12;2;0;2;0
13;2;0;2;0
0;3;0;2;0
1;3;0;2;0
2;3;34;2;0
3;3;2;2;0
4;3;2;2;0
5;3;2;2;0
6;3;25671;2;0
7;3;26695;2;0
8;3;2;2;0
9;3;2;2;0
10;3;2;2;0
11;3;0;2;0
12;3;0;2;0
13;3;0;2;0
0;4;0;2;0
1;4;0;2;0
2;4;0;2;0
3;4;34;2;0
4;4;2;2;0
5;4;2;2;0
6;4;10311;2;0
7;4;12359;2;0
8;4;2;2;0
9;4;2;2;0
10;4;6626;2;0
11;4;0;2;0
12;4;0;2;0
13;4;0;2;0
0;5;0;2;0
1;5;0;2;0
2;5;0;2;0
3;5;34;2;0
4;5;2;2;0
5;5;2;2;0
6;5;10311;2;0
7;5;12359;2;0
8;5;2;2;0
9;5;8674;2;0
10;5;15;2;0
11;5;15;2;0
12;5;15;2;0
13;5;15;2;0
0;6;0;2;0
1;6;0;2;0
2;6;0;2;0
3;6;34;2;0
4;6;2;2;0
5;6;2;2;0
6;6;27719;2;0
7;6;28743;2;0
8;6;2;2;0
9;6;12770;2;0
10;6;15;2;0
11;6;15;2;0
12;6;15;2;0
13;6;15;2;0
0;7;0;2;0
1;7;0;2;0
2;7;0;2;0
3;7;34;2;0
4;7;2;2;0
5;7;2;2;0
6;7;2;2;0
7;7;2;2;0
8;7;2;2;0
9;7;12770;2;0
10;7;15;2;0
11;7;15;2;0
12;7;15;2;0
13;7;15;2;0
0;8;0;2;0
1;8;0;2;0
2;8;0;2;0
3;8;0;2;0
4;8;34;2;0
5;8;2;2;0
6;8;2;2;0
7;8;2;2;0
8;8;2;2;0
9;8;12770;2;0
10;8;15;2;0
11;8;15;2;0
12;8;15;2;0
13;8;15;2;0
0;9;0;2;0
1;9;0;2;0
2;9;0;2;0
3;9;0;2;0
4;9;0;2;0
5;9;2;2;0
6;9;2;2;0
7;9;2;2;0
8;9;2;2;0
9;9;7650;2;0
10;9;15;2;0
11;9;15;2;0
12;9;15;2;0
13;9;15;2;0
0;10;0;2;0
1;10;0;2;0
2;10;0;2;0
3;10;0;2;0
4;10;0;2;0
5;10;34;2;0
6;10;2;2;0
7;10;2;2;0
8;10;2;2;0
9;10;2;2;0
10;10;14818;2;0
11;10;15;2;0
12;10;15;2;0
13;10;13794;2;0
0;11;0;2;0
1;11;0;2;0
2;11;0;2;0
3;11;0;2;0
4;11;0;2;0
5;11;0;2;0
6;11;34;2;0
7;11;34;2;0
8;11;34;2;0
9;11;34;2;0
10;11;34;2;0
11;11;34;2;0
12;11;34;2;0
13;11;34;2;0
